SMILES,pIC50
C[C@H]1COCCN1c1ccc(Nc2cc(-c3ccnc(-n4ncn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)nc1,8.698970004336019
C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(N2CCc3cc(C4CC4)ccc3C2=O)c1CO,8.698970004336019
C=CC(=O)N1CCCC1c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12,8.698970004336019
O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C6COC6)CC5)cn4)cc23)c1CO,8.698970004336019
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4cccc(F)c4[N+](=O)[O-])cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CCCC1c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCCC4)C1,8.698970004336019
CN1CCC(n2cc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cn2)CC1,8.698970004336019
C=CC(O)N1CCc2ccc(Nc3ncc4c(Nc5c(C)cccc5C)nn(C)c4n3)cc2C1,8.698970004336019
COC(=O)N1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CC[C@@H](F)[C@@H](Oc2nc(Nc3cnn(CC)c3)nc3[nH]cc(Cl)c23)C1,8.698970004336019
C=CS(=O)(=O)N1CCCC(n2nc(-c3ccc(C(=O)c4cccc(F)c4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
Cn1c(=O)n(-c2cccc(-c3c(Cl)cc(C(N)=O)c4[nH]c5cc(C(C)(C)O)ccc5c34)c2Cl)c(=O)c2ccccc21,8.698970004336019
COCCC(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,8.698970004336019
Cn1c(=O)n(-c2cccc(-c3c(Cl)cc(C(N)=O)c4[nH]c5cc(C(C)(C)O)ccc5c34)c2Cl)c(=O)c2ccccc21,8.698970004336019
COCCOc1ccc(Nc2nn(C)c3nc(Nc4ccc5c(c4)CNCC5)ncc23)c(C)c1,8.698970004336019
CN(c1ncnc2[nH]ccc12)C1COCCN(C(=O)CNc2cc(Cl)cc(Cl)c2)C1,8.698970004336019
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,8.698970004336019
CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)N5CC(OC(C)(C)C)C5)c4)ncnc3[nH]2)CC1,8.698970004336019
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2[C@H]1CCCN(C(=O)CCl)C1,8.698970004336019
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)B(O)OC4(C)C)ncc2C(F)(F)F)c1,8.698970004336019
C=CC(=O)N1CCC[C@@H](Sc2nc(Nc3cnn(CC)c3)nc3[nH]nc(Cl)c23)C1,8.698970004336019
C=CC(=O)N1CCCC(n2nc(-c3ccc(C(=O)c4ccccc4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,8.698970004336019
CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
Cn1ncc2c1CCC[C@]2(O)c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)nccn12,8.698970004336019
C=CC(=O)N1CCCC(n2nc(-c3ccc(C(=O)c4cccc(F)c4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Nc1nccc2c1CC[C@H]2NC(=O)c1cnn(Cc2ccc(CN3CC4CC4CC3=O)cc2)c1,8.698970004336019
CC#CC(=O)N(C)[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccccn3)c(OC)c2)c2c(N)nccn12,8.698970004336019
Cc1c(-c2ncnc3[nH]c(C4=CCN(C(=O)N(C)C)CC4)cc23)ccc(F)c1NC(=O)N1CC(OC(C)(C)C)C1,8.698970004336019
CC#CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21,8.698970004336019
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(-n4ncn5c(cc6ccccc65)c4=O)c3CO)cn(C)c2=O)nc1,8.698970004336019
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2c(F)cccc2c1=O,8.698970004336019
N#CC(=CC1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,8.698970004336019
C=CC(=O)N1CCCC(n2nc(-c3ccc(C(=O)c4cccc(F)c4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCCC4)C1,8.698970004336019
C#CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C#CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CN1CCN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,8.698970004336019
C=CC(=O)N1CC[C@H](OC)[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,8.698970004336019
C=CC(=O)N1C[C@H](Nc2nc(Nc3cnn(C4CC4)c3)nc3[nH]cc(Cl)c23)CC[C@@H]1C,8.698970004336019
C=CC(=O)N1CCCC1c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12,8.698970004336019
C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,8.698970004336019
C=CC(=O)N1C[C@H](F)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Nc1n[nH]c2cc(-c3ccc(-c4nnn[nH]4)cc3)nc(-c3ccc(Oc4ccccc4)cc3)c12,8.698970004336019
C=CC(=O)N1CCCC(c2c(Cl)c(-c3ccc(Oc4cccc(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,8.698970004336019
C=CC(=O)N(C)c1ccc(-c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)nc1,8.698970004336019
C=CC(=O)N1CCCCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)C1,8.698970004336019
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,8.698970004336019
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,8.698970004336019
C=CC(=O)N1CCC2(CC1)CC(n1nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c1N)C2,8.698970004336019
CN(C)C1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,8.698970004336019
CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)ccc6C5=O)c4CO)ccnc3[nH]2)CC1,8.698970004336019
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3ccc(OC4CC4)cc3)c(C(N)=O)c1N)C2,8.698970004336019
C=CC(=O)N1CCC(CNc2ncnc3[nH]cc(C(=O)N4CC(OCc5ccccc5)C4)c23)CC1,8.698970004336019
CN(C)CCOc1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,8.698970004336019
Cc1cc2[nH]ncc2cc1-c1cccc2c(N)c(C(N)=O)nnc12,8.698970004336019
C#CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C=CC(=O)N(C)c1ccc(-c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)nc1,8.698970004336019
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,8.698970004336019
C=CC(=O)N1CCCC(n2nc(-c3ccc(C(=O)c4ccccc4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
Cn1cc(-c2cc(F)cc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,8.698970004336019
C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(N2CCc3cc(C4CC4)ccc3C2=O)c1CO,8.698970004336019
C=Cc1nccc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)c1F,8.698970004336019
CCOc1cc(C(=O)Nc2cc(C3CC3)ccn2)c(F)cc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.698970004336019
C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCOCC4=O)cc3)c3c(c2F)CNC3=O)C1,8.698970004336019
C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)c1nnc(C(C)(C)C)s1,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccc4Cl)c4c3OCO4)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4)c(F)c3)c3c(c2F)CNC3=O)CCC1C,8.698970004336019
CC(C)n1cc(Nc2nc(-c3ccnc(-n4ccn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)nn1,8.698970004336019
CCn1cc(Nc2nc(-c3cccc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)cn1,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Nc1ccc2c(n1)CC[C@H]2NC(=O)c1cnn(Cc2ccc(N3CC4C[C@@H]4C3=O)cc2)c1,8.698970004336019
C=CC(=O)N1C[C@@H](C#N)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CC(C)n1cc(Nc2cc(-c3ccnc(-n4ccn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)nn1,8.698970004336019
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,8.698970004336019
CC1(C=C(C#N)C(=O)N2CCC[C@@H](c3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)nccn34)C2)CCOCC1,8.698970004336019
COCCN1CCn2nc(Nc3cc(-c4ccnc(-n5ncn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)cc2C1C,8.698970004336019
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2cc(F)ccc2c1=O,8.698970004336019
Cn1cc(-c2cccc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O,8.698970004336019
C=CC(=O)N1C[C@@H](C#N)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CN1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)nccc43)C2)CC1=O,8.698970004336019
C=CC(=O)N1CCCC(Nc2nc(Nc3cnn(C)c3)c3c(c2F)CNC3=O)C1,8.698970004336019
CC#CC(=O)N[C@@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c4cc(C(F)(F)F)ccc4c23)C1,8.698970004336019
CC(C)C=C(C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N1CCC[C@@H](Sc2nc(Nc3cnn(CCC)c3)nc3[nH]nc(Cl)c23)C1,8.698970004336019
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)nccc32)C1)N1CCOCC1,8.698970004336019
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1N1Cc2ccc(F)cc2C1=O,8.698970004336019
C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3cnn(CC)c3)nc3[nH]nc(Cl)c23)C1,8.698970004336019
C[C@H]1COCCN1c1ccc(Nc2cc(-c3ccnc(-n4ncn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)nc1,8.698970004336019
O=C(CNc1cc(Cl)cc(C(F)(F)F)c1)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,8.698970004336019
C=CC(=O)N1CCCC(c2c(Cl)c(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,8.698970004336019
C[C@H](Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)C(C#N)=CC(C)(C)C,8.698970004336019
CC#CC(=O)N1CCc2c(-c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)cccc21,8.698970004336019
CC1C(N(C)c2ncnc3[nH]ccc23)CCCN1C(=O)CNc1cc(Cl)cc(Cl)c1,8.698970004336019
C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(N2CCc3cc(C4CC4)ccc3C2=O)c1CO,8.698970004336019
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,8.698970004336019
Cc1c(NC(=O)c2ccc(N(C)C(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,8.698970004336019
Cc1c(NC(=O)c2ccc(C(C)(C)CO)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,8.698970004336019
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCCC4)C1,8.698970004336019
CC#CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21,8.698970004336019
C=CC(=O)N(C)c1ccc(-c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)nc1,8.698970004336019
Nc1n[nH]c2cc(C3CCN(C(=O)Nc4ccccc4)CC3)nc(-c3ccc(Oc4ccccc4)cc3)c12,8.698970004336019
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2[C@@H]1CCCN(C(=O)CCl)C1,8.698970004336019
C=Cc1nccc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)c1F,8.698970004336019
CNC(=O)c1ccc(-c2cc3[nH]nc(N)c3c(-c3ccc(Oc4ccccc4)cc3)n2)cc1,8.698970004336019
Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c12,8.698970004336019
COC(=O)N1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Cl)c(Cl)c4)nn32)CC1,8.698970004336019
CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
CC(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
CC(C)N1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(OCCO)cc3)c3c(c2F)CNC3=O)C1,8.698970004336019
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)C1CCC(C(C)(C)C)C1,8.698970004336019
CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)O)cc5F)c4CO)ncnc3[nH]2)CC1,8.698970004336019
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O,8.698970004336019
C=CC(=O)N1CC[C@H](OC)[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CC(C)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
CCCn1cc(Nc2cc(-c3ccnc(-n4ccn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)cn1,8.698970004336019
CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
CC1(C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)nccc43)C2)CCOCC1,8.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(N(C)C)cc4)c4c3OCO4)c3c(N)ncnc32)C1,8.698970004336019
C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
COC(=O)N1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2[C@@H]1CCCN(C(=O)CCl)C1,8.698970004336019
Nc1nccc2c1CC[C@H]2NC(=O)c1cn(Cc2ccc(N3CC4CC4C3)nc2)nn1,8.698970004336019
Nc1nccc2c1CC[C@H]2NC(=O)c1cn(Cc2ccc(N3CC4CC4C3)nc2)nc1C(F)(F)F,8.698970004336019
C#CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
N#C/C=C\C(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
CCn1cc(Nc2nc(S[C@@H]3CCCN(C(=O)/C(C#N)=C/C(C)C)C3)c3cc[nH]c3n2)cn1,8.698970004336019
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Br)c(Cl)c4)nn32)CC1,8.698970004336019
CC#CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21,8.698970004336019
N#C/C=C\C(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1,8.698970004336019
C=Cc1nccc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)c1F,8.698970004336019
Cc1cccc(C)c1Nc1nn(C2CCCCC2)c2nc(Nc3ccc4c(c3)CNCC4)ncc12,8.698970004336019
CC#CC(=O)N1CCc2c(-c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)cccc21,8.698970004336019
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,8.698970004336019
COC(=O)N1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
C=CC(=O)N1CC[C@H](OC)[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)cccc1N1CCn2c(cc3c2CCCC3)C1=O,8.698970004336019
Nc1n[nH]c2cc(-c3ccc(C(=O)O)cc3)nc(-c3ccc(Oc4cccc(F)c4)cc3)c12,8.698970004336019
C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4)c(Cl)c3)c3c(c2F)CNC3=O)CCC1C,8.698970004336019
C[C@@H]1[C@H](Nc2ncnc3[nH]ccc23)CCCN1C(=O)CNc1cc(Cl)cc(Cl)c1,8.698970004336019
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCS(=O)CC3)cc12,8.698970004336019
C=CC(=O)N1C[C@H](F)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CC#CC(=O)N[C@@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c4cc(C(F)(F)F)ccc4c23)C1,8.698970004336019
C=CC(=O)N1C[C@H](F)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C=CC(=O)N1CC[C@H](OC)[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
COCCN1CCn2nc(Nc3cc(-c4ccnc(-n5ncn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)cc2C1C,8.698970004336019
CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2[C@H]1CCCN(C(=O)CCl)C1,8.698970004336019
CC#CC(=O)N1CCc2c(-c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)cccc21,8.698970004336019
C=CC(=O)N1C[C@@H](C#N)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
CCCn1cc(Nc2cc(-c3ccnc(-n4ccn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)cn1,8.698970004336019
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,8.698970004336019
C=CC(=O)N1C[C@H](F)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O,8.698970004336019
C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,8.698970004336019
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,8.698970004336019
C=CC(=O)N1C[C@H](Nc2nc(Nc3cnn(C)c3)c3c(c2F)CNC3=O)CCC1C,8.698970004336019
C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(CCOC)ccc4o3)c3c(N)ncnc32)C1,8.679853713888946
[C-]#[N+]C(=CC1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4)cc3)c3c(N)ncnc32)C1,8.67778070526608
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)c(Cl)c3)nn21,8.67778070526608
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)C#CCN2CCCC2)CC1,8.67778070526608
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(NC(=O)C(C)(C)C)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O,8.67778070526608
CNC1CCN(C(=O)c2ccc3[nH]c(C(=O)c4cnn(-c5ccc(Oc6ccccc6C(=O)N(C)C)cc5Cl)c4N)cc3c2)CC1,8.67778070526608
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,8.67778070526608
COc1ccc2c(=O)n(-c3cccc(-c4c(Cl)cc(C(N)=O)c5[nH]c6cc(C(C)(C)O)ccc6c45)c3C)c(=O)n(C)c2c1,8.67778070526608
Nc1nccn2c([C@@H]3CCC[C@H](C(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C5CC5)ccn4)cc3)c12,8.67778070526608
Nc1nccn2c([C@@H]3CC[C@H](C(=O)NC4(C(=O)O)CC4)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,8.67778070526608
CC(C)[C@@]1(C(=O)O)CCC[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,8.67778070526608
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@H]2CC[C@](C(=O)O)(C(C)C)C2)n2c(Cl)cnc(N)c12,8.67778070526608
